scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,metric,metric_direction,A0_value,A0_status,A1_value,A1_status,A2_value,A2_status,A3_value,A3_status,A1_minus_A0_transformed,recoverable_space_transformed,blind_recovery_transformed,recovery_ratio,status,definition
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,18.07607680582989,passed,15.186959853312569,passed,15.318213775673389,passed,-11.163584867431009,2.8891169525173197,2.7578630301565,0.9545695364646084,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.13559153787174147,passed,0.09187720579542079,passed,0.08353932562185398,passed,-0.05357950739606572,0.04371433207632068,0.052052212249887486,1.1907356186755806,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,106.48088718052149,passed,289.58200718704376,passed,175.78130074261932,passed,31.192447789602724,-183.10112000652225,-69.30041356209783,0.37848164751602437,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,15.036272857905237,passed,10.436147814332157,passed,11.304060867340958,passed,-8.123780919506357,4.60012504357308,3.732211990564279,0.8113283780793354,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.05626254742138049,passed,0.182497444771325,passed,0.10685916576300489,passed,0.02574948305429526,-0.12623489734994453,-0.0505966183416244,0.40081324105934035,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,106.48088718052149,passed,289.58200718704376,passed,175.78130074261932,passed,31.192447789602724,-183.10112000652225,-69.30041356209783,0.37848164751602437,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,15.036272857905237,passed,10.436147814332157,passed,11.304060867340958,passed,-8.123780919506357,4.60012504357308,3.732211990564279,0.8113283780793354,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.05626254742138049,passed,0.182497444771325,passed,0.10685916576300489,passed,0.02574948305429526,-0.12623489734994453,-0.0505966183416244,0.40081324105934035,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,106.48088718052149,passed,289.58200718704376,passed,175.78130074261932,passed,31.192447789602724,-183.10112000652225,-69.30041356209783,0.37848164751602437,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,15.036272857905237,passed,10.436147814332157,passed,11.304060867340958,passed,-8.123780919506357,4.60012504357308,3.732211990564279,0.8113283780793354,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.05626254742138049,passed,0.182497444771325,passed,0.10685916576300489,passed,0.02574948305429526,-0.12623489734994453,-0.0505966183416244,0.40081324105934035,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,106.48088718052149,passed,289.58200718704376,passed,175.78130074261932,passed,31.192447789602724,-183.10112000652225,-69.30041356209783,0.37848164751602437,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,15.036272857905237,passed,10.436147814332157,passed,11.304060867340958,passed,-8.123780919506357,4.60012504357308,3.732211990564279,0.8113283780793354,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m2ns,base,101,-2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.05626254742138049,passed,0.182497444771325,passed,0.10685916576300489,passed,0.02574948305429526,-0.12623489734994453,-0.0505966183416244,0.40081324105934035,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,334.79216523502373,passed,339.4096545777855,passed,324.1893117226483,passed,-197.11883026489951,-4.617489342761758,10.602853512375418,-2.2962377875319073,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,14.61941006268755,passed,15.277894412749406,passed,16.748199781380556,passed,-7.70691812428867,-0.6584843500618565,-2.1287897186930067,3.2328630414573,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.21156945014007925,passed,0.2164182089524297,passed,0.20427773394284068,passed,-0.12955741966440348,-0.0048487588123504455,0.0072917161972385625,-1.50383149161092,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p4ns,base,101,4.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
