case_id,error_deg,seed,texture,range_center_m,branch,calibration_mode,method,status,decision,estimate_deg,uncertainty_deg,zero_error_deadband_deg,applied_correction_deg,correction_source,model_mismatch,fallback_reason,causal_data_sources,target_truth_used,on_off_difference_used,known_error_used,servo_truth_used,input_paths
clutter_servo_low_texture_10000m_m0p100deg_seed_101,-0.1,101,low_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_034/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p100deg_seed_101,-0.1,101,low_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.1,0.0,0.0,-0.1,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_034/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p100deg_seed_101,-0.1,101,low_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,-0.04935995941915541,0.01797891996526724,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_034/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_034/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_7500m_m0p100deg_seed_101,-0.1,101,high_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_035/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p100deg_seed_101,-0.1,101,high_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_035/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p100deg_seed_101,-0.1,101,high_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.1,0.0,0.0,-0.1,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_035/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p100deg_seed_101,-0.1,101,high_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,-0.23456456044131435,0.027900525808249435,0.12930336177963292,-0.23456456044131435,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_035/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_035/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_10000m_m0p100deg_seed_101,-0.1,101,high_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_036/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p100deg_seed_101,-0.1,101,high_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_036/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p100deg_seed_101,-0.1,101,high_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.1,0.0,0.0,-0.1,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_036/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p100deg_seed_101,-0.1,101,high_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,-0.05820629561567217,0.030250444149603564,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_036/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_036/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_7500m_m0p100deg_seed_202,-0.1,202,low_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_037/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p100deg_seed_202,-0.1,202,low_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_037/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p100deg_seed_202,-0.1,202,low_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.1,0.0,0.0,-0.1,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_037/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p100deg_seed_202,-0.1,202,low_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,-0.12248705067194067,0.02325094388820898,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_037/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_037/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_10000m_m0p100deg_seed_202,-0.1,202,low_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_038/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p100deg_seed_202,-0.1,202,low_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_038/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p100deg_seed_202,-0.1,202,low_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.1,0.0,0.0,-0.1,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_038/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p100deg_seed_202,-0.1,202,low_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,-0.10424483754718697,0.020857278471639325,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_038/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_038/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_7500m_m0p100deg_seed_202,-0.1,202,high_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_039/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p100deg_seed_202,-0.1,202,high_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,objective_non_unique_or_grid_boundary,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_039/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p100deg_seed_202,-0.1,202,high_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.1,0.0,0.0,-0.1,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_039/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p100deg_seed_202,-0.1,202,high_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,-0.0804519719493162,0.010928394799841173,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_039/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_039/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_10000m_m0p100deg_seed_202,-0.1,202,high_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_040/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p100deg_seed_202,-0.1,202,high_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_040/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p100deg_seed_202,-0.1,202,high_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.1,0.0,0.0,-0.1,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_040/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p100deg_seed_202,-0.1,202,high_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,-0.07633062311429825,0.018273148835362345,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_040/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_040/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_7500m_p0p200deg_seed_101,0.2,101,low_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_041/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_p0p200deg_seed_101,0.2,101,low_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_041/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_p0p200deg_seed_101,0.2,101,low_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_041/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_p0p200deg_seed_101,0.2,101,low_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,0.23146541821978311,0.04235536112618758,0.12930336177963292,0.23146541821978311,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_041/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_041/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_10000m_p0p200deg_seed_101,0.2,101,low_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_042/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_p0p200deg_seed_101,0.2,101,low_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_042/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_p0p200deg_seed_101,0.2,101,low_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_042/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_p0p200deg_seed_101,0.2,101,low_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,0.280304470134736,0.02845397743713332,0.12930336177963292,0.280304470134736,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_042/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_042/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_7500m_p0p200deg_seed_101,0.2,101,high_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_043/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_p0p200deg_seed_101,0.2,101,high_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_043/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_p0p200deg_seed_101,0.2,101,high_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_043/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_p0p200deg_seed_101,0.2,101,high_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,0.046562922638353946,0.05509996262302825,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_043/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_043/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_10000m_p0p200deg_seed_101,0.2,101,high_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_044/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_p0p200deg_seed_101,0.2,101,high_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_044/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_p0p200deg_seed_101,0.2,101,high_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_044/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_p0p200deg_seed_101,0.2,101,high_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,0.1297875171348829,0.10149275925554307,0.12930336177963292,0.1297875171348829,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_044/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_044/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_7500m_p0p200deg_seed_202,0.2,202,low_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_045/on/data/stage2_statistical_newprotocol_period_0000.bin']
